wordform_id,wordform,lemma_id,pos,cefr,english_gloss,tense,person,number,gender
wf_9aa0954a7e,sapresti,lem_9c4adfafea,verb_form,A1,to know (a fact),conditional,tu,,
wf_afa63ddabd,saprebbe,lem_9c4adfafea,verb_form,A1,to know (a fact),conditional,lui/lei,,
wf_61a0054d8f,sapremmo,lem_9c4adfafea,verb_form,A1,to know (a fact),conditional,noi,,
wf_9cb3b7da96,sapreste,lem_9c4adfafea,verb_form,A1,to know (a fact),conditional,voi,,
wf_82e0cad18a,saprebbero,lem_9c4adfafea,verb_form,A1,to know (a fact),conditional,loro,,
wf_df484cf490,conoscere,lem_9b4f96568f,verb_form,A1,to know (a person/place),infinitive,nan,,
wf_b35e51928c,conosco,lem_9b4f96568f,verb_form,A1,to know (a person/place),present,io,,
wf_756d8a6c2a,conosci,lem_9b4f96568f,verb_form,A1,to know (a person/place),present,tu,,
wf_ceb555b1d7,conosce,lem_9b4f96568f,verb_form,A1,to know (a person/place),present,lui/lei,,
wf_5c0009afb9,conosciamo,lem_9b4f96568f,verb_form,A1,to know (a person/place),present,noi,,
wf_ba25d7d9b9,conoscete,lem_9b4f96568f,verb_form,A1,to know (a person/place),present,voi,,
wf_d46b774494,conoscono,lem_9b4f96568f,verb_form,A1,to know (a person/place),present,loro,,
wf_a7f7be3cc1,conoscevo,lem_9b4f96568f,verb_form,A1,to know (a person/place),imperfect,io,,
wf_69ebfc336d,conoscevi,lem_9b4f96568f,verb_form,A1,to know (a person/place),imperfect,tu,,
wf_661874e0b5,conosceva,lem_9b4f96568f,verb_form,A1,to know (a person/place),imperfect,lui/lei,,
wf_e1093c998f,conoscevamo,lem_9b4f96568f,verb_form,A1,to know (a person/place),imperfect,noi,,
wf_eb9247b91f,conoscevate,lem_9b4f96568f,verb_form,A1,to know (a person/place),imperfect,voi,,
wf_5c86cc76a6,conoscevano,lem_9b4f96568f,verb_form,A1,to know (a person/place),imperfect,loro,,
wf_46c4da90bb,conoscuto,lem_9b4f96568f,verb_form,A1,to know (a person/place),past_participle,nan,,
wf_935d8b7f93,conoscendo,lem_9b4f96568f,verb_form,A1,to know (a person/place),gerund,nan,,
wf_70a84f16f6,conoscerò,lem_9b4f96568f,verb_form,A1,to know (a person/place),future,io,,
wf_71c3eba2ea,conoscerai,lem_9b4f96568f,verb_form,A1,to know (a person/place),future,tu,,
wf_9b167d3195,conoscerà,lem_9b4f96568f,verb_form,A1,to know (a person/place),future,lui/lei,,
wf_d1c21a6f0d,conosceremo,lem_9b4f96568f,verb_form,A1,to know (a person/place),future,noi,,
wf_855021147f,conoscerete,lem_9b4f96568f,verb_form,A1,to know (a person/place),future,voi,,
wf_51209824c3,conosceranno,lem_9b4f96568f,verb_form,A1,to know (a person/place),future,loro,,
wf_3431cdd995,conoscerei,lem_9b4f96568f,verb_form,A1,to know (a person/place),conditional,io,,
wf_eff3b5378b,conosceresti,lem_9b4f96568f,verb_form,A1,to know (a person/place),conditional,tu,,
wf_65011acab5,conoscerebbe,lem_9b4f96568f,verb_form,A1,to know (a person/place),conditional,lui/lei,,
wf_12deddfbf3,conosceremmo,lem_9b4f96568f,verb_form,A1,to know (a person/place),conditional,noi,,
wf_b988ef4557,conoscereste,lem_9b4f96568f,verb_form,A1,to know (a person/place),conditional,voi,,
wf_c325028292,conoscerebbero,lem_9b4f96568f,verb_form,A1,to know (a person/place),conditional,loro,,
wf_fa450e32ce,parlare,lem_1cfdf79cd2,verb_form,A1,to speak,infinitive,nan,,
wf_d9b3f092fd,parlo,lem_1cfdf79cd2,verb_form,A1,to speak,present,io,,
wf_a31f58f168,parli,lem_1cfdf79cd2,verb_form,A1,to speak,present,tu,,
wf_5bab198892,parla,lem_1cfdf79cd2,verb_form,A1,to speak,present,lui/lei,,
wf_6799a3bab8,parliamo,lem_1cfdf79cd2,verb_form,A1,to speak,present,noi,,
wf_5e8c49761e,parlate,lem_1cfdf79cd2,verb_form,A1,to speak,present,voi,,
wf_85e649fae4,parlano,lem_1cfdf79cd2,verb_form,A1,to speak,present,loro,,
wf_77b423c729,parlavo,lem_1cfdf79cd2,verb_form,A1,to speak,imperfect,io,,
wf_c5ac362fc3,parlavi,lem_1cfdf79cd2,verb_form,A1,to speak,imperfect,tu,,
wf_a0e3cc471c,parlava,lem_1cfdf79cd2,verb_form,A1,to speak,imperfect,lui/lei,,
wf_a37527834d,parlavamo,lem_1cfdf79cd2,verb_form,A1,to speak,imperfect,noi,,
wf_4d4615304f,parlavate,lem_1cfdf79cd2,verb_form,A1,to speak,imperfect,voi,,
wf_aa955d2104,parlavano,lem_1cfdf79cd2,verb_form,A1,to speak,imperfect,loro,,
wf_3fc88fca90,parlato,lem_1cfdf79cd2,verb_form,A1,to speak,past_participle,nan,,
wf_48c2ebce39,parlando,lem_1cfdf79cd2,verb_form,A1,to speak,gerund,nan,,
wf_65486d36af,parlerò,lem_1cfdf79cd2,verb_form,A1,to speak,future,io,,
wf_726c1a0e26,parlerai,lem_1cfdf79cd2,verb_form,A1,to speak,future,tu,,
wf_7a316d126d,parlerà,lem_1cfdf79cd2,verb_form,A1,to speak,future,lui/lei,,
wf_f770caa17d,parleremo,lem_1cfdf79cd2,verb_form,A1,to speak,future,noi,,
wf_de948e12e4,parlerete,lem_1cfdf79cd2,verb_form,A1,to speak,future,voi,,
wf_c0643a94d8,parleranno,lem_1cfdf79cd2,verb_form,A1,to speak,future,loro,,
wf_721cd625f9,parlerei,lem_1cfdf79cd2,verb_form,A1,to speak,conditional,io,,
wf_47bd788c88,parleresti,lem_1cfdf79cd2,verb_form,A1,to speak,conditional,tu,,
wf_15949b4d3e,parlerebbe,lem_1cfdf79cd2,verb_form,A1,to speak,conditional,lui/lei,,
wf_905c082a30,parleremmo,lem_1cfdf79cd2,verb_form,A1,to speak,conditional,noi,,
wf_e79d71a8b3,parlereste,lem_1cfdf79cd2,verb_form,A1,to speak,conditional,voi,,
wf_df38f88e05,parlerebbero,lem_1cfdf79cd2,verb_form,A1,to speak,conditional,loro,,
wf_e72df390af,capire,lem_8ac33ec878,verb_form,A1,to understand,infinitive,nan,,
wf_717669a1a2,capo,lem_8ac33ec878,verb_form,A1,to understand,present,io,,
wf_764f99c5a4,capi,lem_8ac33ec878,verb_form,A1,to understand,present,tu,,
wf_1160063edc,cape,lem_8ac33ec878,verb_form,A1,to understand,present,lui/lei,,
wf_ab614b7f75,capiamo,lem_8ac33ec878,verb_form,A1,to understand,present,noi,,
wf_a0af8fa6f2,capite,lem_8ac33ec878,verb_form,A1,to understand,present,voi,,
wf_a13383f649,capono,lem_8ac33ec878,verb_form,A1,to understand,present,loro,,
wf_dfec99e60e,capivo,lem_8ac33ec878,verb_form,A1,to understand,imperfect,io,,
wf_6a6853c308,capivi,lem_8ac33ec878,verb_form,A1,to understand,imperfect,tu,,
wf_22f66cf718,capiva,lem_8ac33ec878,verb_form,A1,to understand,imperfect,lui/lei,,
wf_ee0eddb10e,capivamo,lem_8ac33ec878,verb_form,A1,to understand,imperfect,noi,,
wf_f695fb1013,capivate,lem_8ac33ec878,verb_form,A1,to understand,imperfect,voi,,
wf_9004ced8a2,capivano,lem_8ac33ec878,verb_form,A1,to understand,imperfect,loro,,
wf_9bc78c274e,capito,lem_8ac33ec878,verb_form,A1,to understand,past_participle,nan,,
wf_37c88d321c,capendo,lem_8ac33ec878,verb_form,A1,to understand,gerund,nan,,
wf_395f8bd9d0,capirò,lem_8ac33ec878,verb_form,A1,to understand,future,io,,
wf_0089d41d74,capirai,lem_8ac33ec878,verb_form,A1,to understand,future,tu,,
wf_ba528e12ba,capirà,lem_8ac33ec878,verb_form,A1,to understand,future,lui/lei,,
wf_2729cf01ad,capiremo,lem_8ac33ec878,verb_form,A1,to understand,future,noi,,
wf_5b52b46f21,capirete,lem_8ac33ec878,verb_form,A1,to understand,future,voi,,
wf_46b10ec47a,capiranno,lem_8ac33ec878,verb_form,A1,to understand,future,loro,,
wf_02e9e9c456,capirei,lem_8ac33ec878,verb_form,A1,to understand,conditional,io,,
wf_5a5a0ff757,capiresti,lem_8ac33ec878,verb_form,A1,to understand,conditional,tu,,
wf_433c637827,capirebbe,lem_8ac33ec878,verb_form,A1,to understand,conditional,lui/lei,,
wf_14d18dec9b,capiremmo,lem_8ac33ec878,verb_form,A1,to understand,conditional,noi,,
wf_085aaf07c1,capireste,lem_8ac33ec878,verb_form,A1,to understand,conditional,voi,,
wf_acf7c49893,capirebbero,lem_8ac33ec878,verb_form,A1,to understand,conditional,loro,,
wf_cb98963b9c,sentire,lem_2e003755ff,verb_form,A1,to hear / to feel,infinitive,nan,,
wf_eed559a128,sento,lem_2e003755ff,verb_form,A1,to hear / to feel,present,io,,
wf_7f9bd5cc27,senti,lem_2e003755ff,verb_form,A1,to hear / to feel,present,tu,,
wf_e616daa64b,sente,lem_2e003755ff,verb_form,A1,to hear / to feel,present,lui/lei,,
wf_97475f98d5,sentiamo,lem_2e003755ff,verb_form,A1,to hear / to feel,present,noi,,
wf_e5e0d924e5,sentite,lem_2e003755ff,verb_form,A1,to hear / to feel,present,voi,,
wf_90a4dc8090,sentono,lem_2e003755ff,verb_form,A1,to hear / to feel,present,loro,,
wf_40de2224c3,sentivo,lem_2e003755ff,verb_form,A1,to hear / to feel,imperfect,io,,
wf_433e8cb8e9,sentivi,lem_2e003755ff,verb_form,A1,to hear / to feel,imperfect,tu,,
wf_b848b8c27e,sentiva,lem_2e003755ff,verb_form,A1,to hear / to feel,imperfect,lui/lei,,
wf_34877414e1,sentivamo,lem_2e003755ff,verb_form,A1,to hear / to feel,imperfect,noi,,
wf_e76171cde0,sentivate,lem_2e003755ff,verb_form,A1,to hear / to feel,imperfect,voi,,
wf_bb578ac83e,sentivano,lem_2e003755ff,verb_form,A1,to hear / to feel,imperfect,loro,,
wf_7a83c0c80d,sentito,lem_2e003755ff,verb_form,A1,to hear / to feel,past_participle,nan,,
wf_fa45e206dc,sentendo,lem_2e003755ff,verb_form,A1,to hear / to feel,gerund,nan,,
wf_a53b667fc1,sentirò,lem_2e003755ff,verb_form,A1,to hear / to feel,future,io,,
wf_f01df514b8,sentirai,lem_2e003755ff,verb_form,A1,to hear / to feel,future,tu,,
wf_3ef9aed988,sentirà,lem_2e003755ff,verb_form,A1,to hear / to feel,future,lui/lei,,
wf_643ce0ed39,sentiremo,lem_2e003755ff,verb_form,A1,to hear / to feel,future,noi,,
wf_37135e613c,sentirete,lem_2e003755ff,verb_form,A1,to hear / to feel,future,voi,,
wf_9500373838,sentiranno,lem_2e003755ff,verb_form,A1,to hear / to feel,future,loro,,
wf_1aac3f9e77,sentirei,lem_2e003755ff,verb_form,A1,to hear / to feel,conditional,io,,
wf_b1a70f9497,sentiresti,lem_2e003755ff,verb_form,A1,to hear / to feel,conditional,tu,,
wf_4f09c5f4b2,sentirebbe,lem_2e003755ff,verb_form,A1,to hear / to feel,conditional,lui/lei,,
wf_c665cf214c,sentiremmo,lem_2e003755ff,verb_form,A1,to hear / to feel,conditional,noi,,
wf_6bc124b319,sentireste,lem_2e003755ff,verb_form,A1,to hear / to feel,conditional,voi,,
wf_78721c3edc,sentirebbero,lem_2e003755ff,verb_form,A1,to hear / to feel,conditional,loro,,
wf_3ba9f4af61,vedere,lem_b8b3e4c3bd,verb_form,A1,to see,infinitive,nan,,
wf_7f4b4f01f6,vedo,lem_b8b3e4c3bd,verb_form,A1,to see,present,io,,
wf_76ccc5772c,vedi,lem_b8b3e4c3bd,verb_form,A1,to see,present,tu,,
wf_33709e1fe1,vede,lem_b8b3e4c3bd,verb_form,A1,to see,present,lui/lei,,
wf_c7cbd4f93f,vediamo,lem_b8b3e4c3bd,verb_form,A1,to see,present,noi,,
wf_c004f044fd,vedete,lem_b8b3e4c3bd,verb_form,A1,to see,present,voi,,
wf_f018b1ad34,vedono,lem_b8b3e4c3bd,verb_form,A1,to see,present,loro,,
wf_49cff56d89,vedevo,lem_b8b3e4c3bd,verb_form,A1,to see,imperfect,io,,
wf_74eaf8a8eb,vedevi,lem_b8b3e4c3bd,verb_form,A1,to see,imperfect,tu,,
wf_60a6234b92,vedeva,lem_b8b3e4c3bd,verb_form,A1,to see,imperfect,lui/lei,,
wf_692ea32dad,vedevamo,lem_b8b3e4c3bd,verb_form,A1,to see,imperfect,noi,,
wf_9ade9603ec,vedevate,lem_b8b3e4c3bd,verb_form,A1,to see,imperfect,voi,,
wf_5cc8723bf5,vedevano,lem_b8b3e4c3bd,verb_form,A1,to see,imperfect,loro,,
wf_c8cae2b756,visto,lem_b8b3e4c3bd,verb_form,A1,to see,past_participle,nan,,
wf_f5d035ea26,vedendo,lem_b8b3e4c3bd,verb_form,A1,to see,gerund,nan,,
wf_3e20a82ae7,vedrò,lem_b8b3e4c3bd,verb_form,A1,to see,future,io,,
wf_cce995f11c,vedrai,lem_b8b3e4c3bd,verb_form,A1,to see,future,tu,,
wf_b5a2b7241c,vedrà,lem_b8b3e4c3bd,verb_form,A1,to see,future,lui/lei,,
wf_dad2480a1d,vedremo,lem_b8b3e4c3bd,verb_form,A1,to see,future,noi,,
wf_88eb37d8e8,vedrete,lem_b8b3e4c3bd,verb_form,A1,to see,future,voi,,
wf_4896dd61fa,vedranno,lem_b8b3e4c3bd,verb_form,A1,to see,future,loro,,
wf_df883cc9f8,vedrei,lem_b8b3e4c3bd,verb_form,A1,to see,conditional,io,,
wf_619bf8c69d,vedresti,lem_b8b3e4c3bd,verb_form,A1,to see,conditional,tu,,
wf_f80b2ac3b0,vedrebbe,lem_b8b3e4c3bd,verb_form,A1,to see,conditional,lui/lei,,
wf_1bf729c19e,vedremmo,lem_b8b3e4c3bd,verb_form,A1,to see,conditional,noi,,
wf_d530800d5d,vedreste,lem_b8b3e4c3bd,verb_form,A1,to see,conditional,voi,,
wf_55e5f95009,vedrebbero,lem_b8b3e4c3bd,verb_form,A1,to see,conditional,loro,,
wf_28175f15e5,guardare,lem_415d12e41f,verb_form,A1,to watch / to look,infinitive,nan,,
wf_ba67cd9b2b,guardo,lem_415d12e41f,verb_form,A1,to watch / to look,present,io,,
wf_d77d0eb095,guardi,lem_415d12e41f,verb_form,A1,to watch / to look,present,tu,,
wf_a09bd6b7ad,guarda,lem_415d12e41f,verb_form,A1,to watch / to look,present,lui/lei,,
wf_70adfb939b,guardiamo,lem_415d12e41f,verb_form,A1,to watch / to look,present,noi,,
wf_0fdaf70914,guardate,lem_415d12e41f,verb_form,A1,to watch / to look,present,voi,,
wf_549aa11c31,guardano,lem_415d12e41f,verb_form,A1,to watch / to look,present,loro,,
wf_fc71bb858b,guardavo,lem_415d12e41f,verb_form,A1,to watch / to look,imperfect,io,,
wf_9850b8e588,guardavi,lem_415d12e41f,verb_form,A1,to watch / to look,imperfect,tu,,
wf_2bb0ca1715,guardava,lem_415d12e41f,verb_form,A1,to watch / to look,imperfect,lui/lei,,
wf_3a483bacb2,guardavamo,lem_415d12e41f,verb_form,A1,to watch / to look,imperfect,noi,,
wf_51417ab113,guardavate,lem_415d12e41f,verb_form,A1,to watch / to look,imperfect,voi,,
wf_aacbe17512,guardavano,lem_415d12e41f,verb_form,A1,to watch / to look,imperfect,loro,,
wf_bccfbd4f79,guardato,lem_415d12e41f,verb_form,A1,to watch / to look,past_participle,nan,,
wf_d39aa3d16f,guardando,lem_415d12e41f,verb_form,A1,to watch / to look,gerund,nan,,
wf_86e4d90338,guarderò,lem_415d12e41f,verb_form,A1,to watch / to look,future,io,,
wf_83e5ab4ef2,guarderai,lem_415d12e41f,verb_form,A1,to watch / to look,future,tu,,
wf_e48f2ff0d4,guarderà,lem_415d12e41f,verb_form,A1,to watch / to look,future,lui/lei,,
wf_e4bb02b8b1,guarderemo,lem_415d12e41f,verb_form,A1,to watch / to look,future,noi,,
wf_9be7ac62ce,guarderete,lem_415d12e41f,verb_form,A1,to watch / to look,future,voi,,
wf_d5f833512e,guarderanno,lem_415d12e41f,verb_form,A1,to watch / to look,future,loro,,
wf_ad6eb5622d,guarderei,lem_415d12e41f,verb_form,A1,to watch / to look,conditional,io,,
wf_e79afed248,guarderesti,lem_415d12e41f,verb_form,A1,to watch / to look,conditional,tu,,
wf_62bd13be24,guarderebbe,lem_415d12e41f,verb_form,A1,to watch / to look,conditional,lui/lei,,
wf_c08a2b8a57,guarderemmo,lem_415d12e41f,verb_form,A1,to watch / to look,conditional,noi,,
wf_e66d8c53fc,guardereste,lem_415d12e41f,verb_form,A1,to watch / to look,conditional,voi,,
wf_94bc8fd6b8,guarderebbero,lem_415d12e41f,verb_form,A1,to watch / to look,conditional,loro,,
wf_e8059452f8,mangiare,lem_bcc3164550,verb_form,A1,to eat,infinitive,nan,,
wf_1958c897d3,mangio,lem_bcc3164550,verb_form,A1,to eat,present,io,,
wf_cde889a925,mangii,lem_bcc3164550,verb_form,A1,to eat,present,tu,,
wf_5aad752abc,mangia,lem_bcc3164550,verb_form,A1,to eat,present,lui/lei,,
wf_0758c82844,mangiiamo,lem_bcc3164550,verb_form,A1,to eat,present,noi,,
wf_70f77db01f,mangiate,lem_bcc3164550,verb_form,A1,to eat,present,voi,,
wf_a8abf8040f,mangiano,lem_bcc3164550,verb_form,A1,to eat,present,loro,,
wf_4255d795f1,mangiavo,lem_bcc3164550,verb_form,A1,to eat,imperfect,io,,
wf_38db67bce3,mangiavi,lem_bcc3164550,verb_form,A1,to eat,imperfect,tu,,
wf_42665e2412,mangiava,lem_bcc3164550,verb_form,A1,to eat,imperfect,lui/lei,,
wf_c1c39ae2c1,mangiavamo,lem_bcc3164550,verb_form,A1,to eat,imperfect,noi,,
wf_7d5f4fdd68,mangiavate,lem_bcc3164550,verb_form,A1,to eat,imperfect,voi,,
wf_b8638d5d74,mangiavano,lem_bcc3164550,verb_form,A1,to eat,imperfect,loro,,
wf_baa2ed3f6d,mangiato,lem_bcc3164550,verb_form,A1,to eat,past_participle,nan,,
wf_c2bb81a0c3,mangiando,lem_bcc3164550,verb_form,A1,to eat,gerund,nan,,
wf_7c72b3f6bc,mangierò,lem_bcc3164550,verb_form,A1,to eat,future,io,,
wf_677e7fdd47,mangierai,lem_bcc3164550,verb_form,A1,to eat,future,tu,,
wf_600be0023e,mangierà,lem_bcc3164550,verb_form,A1,to eat,future,lui/lei,,
wf_88ef1e46bd,mangieremo,lem_bcc3164550,verb_form,A1,to eat,future,noi,,
wf_efd57a0b77,mangierete,lem_bcc3164550,verb_form,A1,to eat,future,voi,,
wf_8a916fc2e6,mangieranno,lem_bcc3164550,verb_form,A1,to eat,future,loro,,
wf_7966e279b9,mangierei,lem_bcc3164550,verb_form,A1,to eat,conditional,io,,
wf_fdd86b13f3,mangieresti,lem_bcc3164550,verb_form,A1,to eat,conditional,tu,,
wf_f12fd3318b,mangierebbe,lem_bcc3164550,verb_form,A1,to eat,conditional,lui/lei,,
wf_4fedca6ff4,mangieremmo,lem_bcc3164550,verb_form,A1,to eat,conditional,noi,,
wf_7dbb51f2dc,mangiereste,lem_bcc3164550,verb_form,A1,to eat,conditional,voi,,
wf_6ddf5d680a,mangierebbero,lem_bcc3164550,verb_form,A1,to eat,conditional,loro,,
wf_b71769ef11,bere,lem_d80f231194,verb_form,A1,to drink,infinitive,nan,,
wf_9ab37c4cc7,bevo,lem_d80f231194,verb_form,A1,to drink,present,io,,
wf_3194e29202,bevi,lem_d80f231194,verb_form,A1,to drink,present,tu,,
wf_39e8c427eb,beve,lem_d80f231194,verb_form,A1,to drink,present,lui/lei,,
wf_7e46a33689,beviamo,lem_d80f231194,verb_form,A1,to drink,present,noi,,
wf_52911524fa,bevete,lem_d80f231194,verb_form,A1,to drink,present,voi,,
wf_912516760c,bevono,lem_d80f231194,verb_form,A1,to drink,present,loro,,
wf_c830a91686,bevevo,lem_d80f231194,verb_form,A1,to drink,imperfect,io,,
wf_e0543f1b8c,bevevi,lem_d80f231194,verb_form,A1,to drink,imperfect,tu,,
wf_d1f90ab6b1,beveva,lem_d80f231194,verb_form,A1,to drink,imperfect,lui/lei,,
wf_15b4576c5e,bevevamo,lem_d80f231194,verb_form,A1,to drink,imperfect,noi,,
wf_3057d06db0,bevevate,lem_d80f231194,verb_form,A1,to drink,imperfect,voi,,
wf_54468a12dd,bevevano,lem_d80f231194,verb_form,A1,to drink,imperfect,loro,,
wf_98a462c73c,bevuto,lem_d80f231194,verb_form,A1,to drink,past_participle,nan,,
wf_1d7b86d29b,bendo,lem_d80f231194,verb_form,A1,to drink,gerund,nan,,
wf_717681f81c,berrò,lem_d80f231194,verb_form,A1,to drink,future,io,,
wf_5e7623d35c,berrai,lem_d80f231194,verb_form,A1,to drink,future,tu,,
wf_9d4403890d,berrà,lem_d80f231194,verb_form,A1,to drink,future,lui/lei,,
wf_4f40748d81,berremo,lem_d80f231194,verb_form,A1,to drink,future,noi,,
wf_d0571018b6,berrete,lem_d80f231194,verb_form,A1,to drink,future,voi,,
wf_e2724de439,berranno,lem_d80f231194,verb_form,A1,to drink,future,loro,,
wf_d8f5af6d68,berrei,lem_d80f231194,verb_form,A1,to drink,conditional,io,,
wf_ff2ff8ee73,berresti,lem_d80f231194,verb_form,A1,to drink,conditional,tu,,
wf_83603ed717,berrebbe,lem_d80f231194,verb_form,A1,to drink,conditional,lui/lei,,
wf_4df9f2b2b2,berremmo,lem_d80f231194,verb_form,A1,to drink,conditional,noi,,
wf_d5e46adc64,berreste,lem_d80f231194,verb_form,A1,to drink,conditional,voi,,
wf_4ff3569a94,berrebbero,lem_d80f231194,verb_form,A1,to drink,conditional,loro,,
wf_b420c12708,comprare,lem_f977d87e1b,verb_form,A1,to buy,infinitive,nan,,
wf_e1c17cda48,compro,lem_f977d87e1b,verb_form,A1,to buy,present,io,,
wf_c3d4149f04,compri,lem_f977d87e1b,verb_form,A1,to buy,present,tu,,
wf_958103ef4a,compra,lem_f977d87e1b,verb_form,A1,to buy,present,lui/lei,,
wf_e2863c808b,compriamo,lem_f977d87e1b,verb_form,A1,to buy,present,noi,,
wf_30cde3efe7,comprate,lem_f977d87e1b,verb_form,A1,to buy,present,voi,,
wf_4b66d1f7fd,comprano,lem_f977d87e1b,verb_form,A1,to buy,present,loro,,
wf_db50688e2d,compravo,lem_f977d87e1b,verb_form,A1,to buy,imperfect,io,,
wf_2f6391202c,compravi,lem_f977d87e1b,verb_form,A1,to buy,imperfect,tu,,
wf_0358ca2320,comprava,lem_f977d87e1b,verb_form,A1,to buy,imperfect,lui/lei,,
wf_71d7d19b4b,compravamo,lem_f977d87e1b,verb_form,A1,to buy,imperfect,noi,,
wf_4f21064b1a,compravate,lem_f977d87e1b,verb_form,A1,to buy,imperfect,voi,,
wf_f9537fb83e,compravano,lem_f977d87e1b,verb_form,A1,to buy,imperfect,loro,,
wf_66675b3b94,comprato,lem_f977d87e1b,verb_form,A1,to buy,past_participle,nan,,
wf_14c95f9b23,comprando,lem_f977d87e1b,verb_form,A1,to buy,gerund,nan,,
wf_a711ae715a,comprerò,lem_f977d87e1b,verb_form,A1,to buy,future,io,,
wf_56343d531e,comprerai,lem_f977d87e1b,verb_form,A1,to buy,future,tu,,
wf_88ab8b4192,comprerà,lem_f977d87e1b,verb_form,A1,to buy,future,lui/lei,,
wf_cdf063d515,compreremo,lem_f977d87e1b,verb_form,A1,to buy,future,noi,,
wf_c78180ffa9,comprerete,lem_f977d87e1b,verb_form,A1,to buy,future,voi,,
wf_74342fd518,compreranno,lem_f977d87e1b,verb_form,A1,to buy,future,loro,,
wf_20d3c55752,comprerei,lem_f977d87e1b,verb_form,A1,to buy,conditional,io,,
wf_8d009b73dd,compreresti,lem_f977d87e1b,verb_form,A1,to buy,conditional,tu,,
wf_db7ed7a0a4,comprerebbe,lem_f977d87e1b,verb_form,A1,to buy,conditional,lui/lei,,
wf_706b65cd7f,compreremmo,lem_f977d87e1b,verb_form,A1,to buy,conditional,noi,,
wf_cbbe3cd39b,comprereste,lem_f977d87e1b,verb_form,A1,to buy,conditional,voi,,
wf_6dbc75dd35,comprerebbero,lem_f977d87e1b,verb_form,A1,to buy,conditional,loro,,
wf_82c85c4c04,vendere,lem_8b24108c3f,verb_form,A1,to sell,infinitive,nan,,
wf_0e4fe4d34e,vendo,lem_8b24108c3f,verb_form,A1,to sell,present,io,,
wf_0f52c62fa4,vendi,lem_8b24108c3f,verb_form,A1,to sell,present,tu,,
wf_e0af3cdde0,vende,lem_8b24108c3f,verb_form,A1,to sell,present,lui/lei,,
wf_9413ef2d8d,vendiamo,lem_8b24108c3f,verb_form,A1,to sell,present,noi,,
wf_2316f64881,vendete,lem_8b24108c3f,verb_form,A1,to sell,present,voi,,
wf_ee4b04c891,vendono,lem_8b24108c3f,verb_form,A1,to sell,present,loro,,
wf_76b9c0cd70,vendevo,lem_8b24108c3f,verb_form,A1,to sell,imperfect,io,,
wf_d13b334656,vendevi,lem_8b24108c3f,verb_form,A1,to sell,imperfect,tu,,
wf_2bc3224c6f,vendeva,lem_8b24108c3f,verb_form,A1,to sell,imperfect,lui/lei,,
wf_13a7700437,vendevamo,lem_8b24108c3f,verb_form,A1,to sell,imperfect,noi,,
wf_b4bd6f909e,vendevate,lem_8b24108c3f,verb_form,A1,to sell,imperfect,voi,,
wf_310a8b6eb8,vendevano,lem_8b24108c3f,verb_form,A1,to sell,imperfect,loro,,
wf_37e8c77189,venduto,lem_8b24108c3f,verb_form,A1,to sell,past_participle,nan,,
wf_312db585f0,vendendo,lem_8b24108c3f,verb_form,A1,to sell,gerund,nan,,
wf_1d55c91d1c,venderò,lem_8b24108c3f,verb_form,A1,to sell,future,io,,
wf_ddfa22d786,venderai,lem_8b24108c3f,verb_form,A1,to sell,future,tu,,
wf_d12997fa4d,venderà,lem_8b24108c3f,verb_form,A1,to sell,future,lui/lei,,
wf_bef2023d47,venderemo,lem_8b24108c3f,verb_form,A1,to sell,future,noi,,
wf_bc682a72e9,venderete,lem_8b24108c3f,verb_form,A1,to sell,future,voi,,
wf_94a63ce369,venderanno,lem_8b24108c3f,verb_form,A1,to sell,future,loro,,
wf_80ef23fcd6,venderei,lem_8b24108c3f,verb_form,A1,to sell,conditional,io,,
wf_c2c729c55e,venderesti,lem_8b24108c3f,verb_form,A1,to sell,conditional,tu,,
wf_b7313234b7,venderebbe,lem_8b24108c3f,verb_form,A1,to sell,conditional,lui/lei,,
wf_3d174929ce,venderemmo,lem_8b24108c3f,verb_form,A1,to sell,conditional,noi,,
wf_e67cd4fa64,vendereste,lem_8b24108c3f,verb_form,A1,to sell,conditional,voi,,
wf_e14eede78b,venderebbero,lem_8b24108c3f,verb_form,A1,to sell,conditional,loro,,
wf_d0e96b6cde,lavorare,lem_74e109cd2b,verb_form,A1,to work,infinitive,nan,,
wf_17d2436f9e,lavoro,lem_74e109cd2b,verb_form,A1,to work,present,io,,
